cdr_id,billed_amount
TXN_001144,29816.544265230852
TXN_004424,27083.970370243052
TXN_003343,8088.8037095608015
TXN_004316,42143.82022079646
TXN_003241,86228.8985308593
TXN_004819,11146.59489530348
TXN_004351,141648.2840243843
TXN_004284,44939.71803741793
TXN_004391,73867.26633401209
TXN_000453,14267.422987332195
TXN_000029,21373.920765783365
TXN_000191,11917.298813344687
TXN_000741,13500.057694045123
TXN_001934,32828.58812091989
TXN_001963,17177.459962881538
TXN_003152,48073.494053547685
TXN_003424,60288.61777459241
TXN_002778,11636.824185281403
TXN_004403,119835.88039031945
TXN_004915,24123.1167556664
TXN_002109,49340.489879285844
TXN_002687,12671.347405580485
TXN_000487,14046.809529179023
TXN_001967,35798.04018212271
TXN_003467,30692.198460231295
TXN_003751,11788.22938748628
TXN_001764,23790.884179447137
TXN_002054,15604.711969991655
TXN_003356,130051.00638245695
TXN_003567,124142.74353654504
TXN_003723,31364.468151729085
TXN_004085,3985.1644466455205
TXN_002092,41964.12407515293
TXN_003698,18648.274028349784
TXN_002056,129719.16821640027
TXN_001496,16271.29291791174
TXN_001998,119301.83726835162
TXN_000151,29821.706539442566
TXN_002805,105869.57370037113
TXN_003785,39236.28127709378
TXN_000952,43721.11318309761
TXN_001671,47001.54870612964
TXN_001097,35266.47438705347
TXN_003793,49528.7323771989
TXN_003082,112539.77460741998
TXN_003453,143826.32299568833
TXN_001906,66630.30014353129
TXN_003444,26169.850996917987
TXN_004993,10896.908907878695
TXN_003193,70289.60924487075
TXN_002596,61744.728428326445
TXN_000359,36817.30310963742
TXN_003739,13364.178516691632
TXN_002272,62498.12479765902
TXN_004003,44805.97537193304
TXN_002377,42228.06033398869
TXN_004891,74860.59716198876
TXN_004487,61513.01731008093
TXN_003587,50895.158248767286
TXN_001078,26355.781063083617
TXN_001189,14065.481287919729
TXN_003370,101140.57569359256
TXN_003364,38325.605460696825
TXN_004834,22587.710140209205
TXN_002388,37861.88823650829
TXN_004631,122073.35816670432
TXN_004731,139017.91986936983
TXN_001919,31995.713627546695
TXN_002482,794.7676945326543
TXN_003529,27956.138124664823
TXN_002818,3285.3713662838272
TXN_001715,21300.288153104462
TXN_004419,9386.252641289268
TXN_003635,77592.56911439
TXN_004946,42073.35215741011
TXN_002347,44301.88733731932
TXN_003641,81223.3888160623
TXN_000787,41756.72899658523
TXN_004756,26940.05754298331
TXN_004207,32176.771912651293
TXN_003690,36245.335278124716
TXN_004093,9238.17352147683
TXN_004395,38535.94345713975
TXN_002229,16881.39115294915
TXN_004818,61872.959896848995
TXN_001525,30400.797615402742
TXN_003629,48678.86716726485
TXN_000532,114433.62546323592
TXN_001845,6450.412691980312
TXN_000421,107468.65546192112
TXN_000762,41940.92486689823
TXN_002201,4109.891286802343
TXN_003520,127393.12492874416
TXN_002200,6553.213270524818
TXN_003802,42179.85016105378
TXN_002603,30551.605408536157
TXN_000341,4961.620635236429
TXN_001531,41770.51510951322
TXN_001129,8709.989180037535
TXN_002468,17166.14839494755
TXN_000885,21797.70033659427
TXN_004330,21245.69008282397
TXN_004041,84042.18817326117
TXN_002040,95460.6472165131
TXN_000393,26362.106918111123
TXN_001458,31729.688540740055
TXN_004954,73988.42208498126
TXN_003648,31835.398550138565
TXN_001544,57658.523463790225
TXN_000099,44234.370753560215
TXN_000891,15857.672744973717
TXN_003853,12904.232310067135
TXN_001040,29481.125586458387
TXN_004966,38971.19668141714
TXN_004633,25086.57469758648
TXN_002356,86601.78246915658
TXN_003107,8967.718581758756
TXN_001448,21709.44821573861
TXN_002993,26984.564840457337
TXN_002566,48860.52756966429
TXN_002307,58165.23579898938
TXN_000671,12540.335087582152
TXN_000714,38854.17332856916
TXN_001335,26674.876546338368
TXN_003017,19902.82358706799
TXN_002463,33529.6711570382
TXN_000417,98421.07254297304
TXN_001545,7120.365106841776
TXN_002219,35925.98784931515
TXN_004336,4519.445229971749
TXN_003934,46964.245601751776
TXN_002036,74402.05022299614
TXN_003016,37401.44308169143
TXN_001832,59880.1594583606
TXN_004861,60068.82546631174
TXN_002479,23715.478947275722
TXN_004382,9625.37859452364
TXN_004397,77221.82286464235
TXN_002587,38818.16321439153
TXN_001746,20864.59775916913
TXN_000573,124737.78079625712
TXN_002119,100030.78752635868
TXN_000735,8630.866018414454
TXN_003131,41198.69089097996
TXN_004644,11973.105194713975
TXN_003951,5537.494864784035
TXN_002142,2634.686709471602
TXN_003836,32837.83605477216
TXN_004554,73354.4753365343
TXN_000401,34076.40242818637
TXN_004827,10990.966164020821
TXN_002451,71034.31349379249
TXN_000399,22347.868214155005
TXN_001789,49298.717090661725
TXN_001587,44857.07388672169
TXN_001877,40512.96194604992
TXN_001681,47318.12951545895
TXN_000994,28262.67478231185
TXN_001245,335.760530521133
TXN_000815,37839.22899550867
TXN_000020,22556.595516165064
TXN_003808,50176.23334185636
TXN_001415,49807.454844103384
TXN_000892,128764.95663263294
TXN_000649,35478.13698290716
TXN_004252,110513.65717620935
TXN_001950,117899.45523650409
TXN_004822,125307.30650222402
TXN_001036,22181.64285002577
TXN_004632,821.581744830496
TXN_000220,101057.71313262082
TXN_001183,46894.46898926954
TXN_000281,16577.810030305023
TXN_001437,38342.80212546558
TXN_000134,46521.04129779674
TXN_004140,19211.53728276646
TXN_004683,9357.357143403147
TXN_004474,28412.913265409217
TXN_003619,27898.037320130403
TXN_003495,26905.540776184574
TXN_001848,57328.92201565384
TXN_001515,36203.94869269464
TXN_003592,17375.507695898035
TXN_001439,110158.56286699676
TXN_003436,15106.174344337995
TXN_000001,7270.53591748549
TXN_003717,36673.58000740118
TXN_004022,147579.31153870473
TXN_003475,142964.03093605276
TXN_000601,23580.58839269043
TXN_000702,18344.337649623787
TXN_002659,30265.958813767254
TXN_004005,8243.79535646683
TXN_001683,8906.697113456112
TXN_002533,14677.139341890006
TXN_001321,1937.259254826527
TXN_001196,17009.46951057813
TXN_004243,42813.70450663464
TXN_003479,5658.024278529035
TXN_000855,80198.35528752158
TXN_000488,8110.125536220315
TXN_001282,139378.08545079516
TXN_001375,28742.70272600707
TXN_002155,46110.459710194045
TXN_002938,19451.939700331455
TXN_003055,28035.4902760688
TXN_003197,78085.47715023428
TXN_002623,4115.446315817497
TXN_002247,10197.539162638906
TXN_003508,42092.503816445336
TXN_004068,39464.24544494059
TXN_001931,77319.72462565446
TXN_000414,48925.798510355955
TXN_003666,15596.700366300916
TXN_003842,39827.471485208465
TXN_003970,127211.43571741988
TXN_003387,49942.29911787233
TXN_001083,22581.24978765174
TXN_002747,10737.38845549773
TXN_003850,27505.99996673437
TXN_003223,47685.139725615394
TXN_000037,35795.995750360235
TXN_003643,46598.539086809134
TXN_000590,637.6664636315344
TXN_003637,80533.9674528689
TXN_001815,30190.708044690553
TXN_002502,37673.01126500692
TXN_000659,30079.282774668798
TXN_003880,33943.03524850807
TXN_000021,42935.93199654364
TXN_001236,29458.535205072225
TXN_004148,8761.80663365993
TXN_002259,14836.426348454486
TXN_001645,5452.6095941473495
TXN_000541,118314.49352493725
TXN_003706,12394.89624801315
TXN_003423,104290.87397178612
TXN_004748,33830.3216131741
TXN_001243,42116.193201566086
TXN_002615,24416.283416289567
TXN_000581,24137.104707186583
TXN_001287,33628.36985770431
TXN_004251,40243.34731188515
TXN_004826,111977.96929063094
TXN_000480,117005.82854212807
TXN_002675,33003.590036424815
TXN_004219,38137.902410413444
TXN_000064,18980.322665100473
TXN_003597,100285.31699405497
TXN_001374,116331.06571897435
TXN_003162,1223.9460197752858
TXN_004978,92736.19423622904
TXN_001122,1470.9027691767244
TXN_000260,4637.92434459859
TXN_000706,45228.47266770032
TXN_002764,32313.530493955426
TXN_000440,33507.15493570447
TXN_003156,27574.016066373842
TXN_001768,23246.925170716266
TXN_002784,46362.929605977144
TXN_000925,38849.57515393614
TXN_004763,27352.38346168737
TXN_001484,42720.671248243656
TXN_003231,74145.76452300455
TXN_001135,17593.290130942478
TXN_001109,32207.977352736933
TXN_003593,1876.662127529762
TXN_004427,21035.720981445866
TXN_002757,7564.905111122154
TXN_001543,1289.2260356261618
TXN_000588,60523.00340665112
TXN_000769,45399.135490620996
TXN_004293,32347.534325933397
TXN_001086,90988.10158300743
TXN_001821,17204.35787157368
TXN_002087,36850.67353461571
TXN_004426,58782.836782730796
TXN_004198,44245.91389396178
TXN_001882,47255.27514206045
TXN_000638,149687.58289168132
TXN_003066,49180.92330253354
TXN_004018,25638.622915358144
TXN_004108,40159.451292464284
TXN_003405,20216.46355504126
TXN_004257,12360.67048839338
TXN_004590,45803.80046803576
TXN_003388,28982.040759616513
TXN_000063,28046.830606548625
TXN_003611,26998.35337051556
TXN_002653,464.82681411032064
TXN_000158,9960.584554618457
TXN_000439,35166.43341370787
TXN_003993,30389.6672641272
TXN_003778,37758.8400669583
TXN_002324,142026.65716640084
TXN_003784,28380.955894963758
TXN_002020,69660.20343111281
TXN_001728,30623.361944282766
TXN_004053,47250.084576895126
TXN_004796,116046.71890416865
TXN_002002,124983.5826484424
TXN_003659,98920.61740658063
TXN_002994,39698.652011136204
TXN_003530,42506.289567124295
TXN_002322,8802.453403687457
TXN_000013,25394.334987555783
TXN_004297,46678.41874128662
TXN_004603,134757.21417543766
TXN_000141,110859.93675429116
TXN_002951,4131.112782131327
TXN_001896,12722.156658290749
TXN_004830,19565.592406871063
TXN_003069,38907.23946010264
TXN_003499,15973.978169440034
TXN_003769,19597.075181486325
TXN_001055,101864.58113053627
TXN_003656,16984.47605970829
TXN_001838,51236.32391743475
TXN_004689,14282.750821692725
TXN_004036,106828.77580482958
TXN_003047,33111.43320730997
TXN_001181,29391.387431443705
TXN_001311,140638.2691159235
TXN_001936,41831.83592371526
TXN_004555,105269.46039978266
TXN_000110,69807.7430850522
TXN_004793,37028.22429826129
TXN_004457,32318.214032787615
TXN_004675,16262.704025305695
TXN_004670,48080.86960339385
TXN_000690,3663.8080693794022
TXN_004534,28272.637556860223
TXN_002537,6566.151684509174
TXN_002950,32479.674505256633
TXN_004117,17788.904105023743
TXN_000653,105883.52909800732
TXN_003555,64121.277785327155
TXN_003883,42975.043226403424
TXN_000591,88244.67093567779
TXN_003315,9227.759345829274
TXN_003154,25658.563474824645
TXN_000896,47914.64605301354
TXN_003257,64044.52573119836
TXN_003497,27197.298412546257
TXN_002721,113393.13188548505
TXN_000128,13264.086996990784
TXN_000118,46897.45445593943
TXN_002095,34729.02358447135
TXN_001290,42944.625396585056
TXN_003860,129225.20343564154
TXN_000515,33981.867432412
TXN_004847,15649.759722317029
TXN_003642,46366.91834993888
TXN_004371,43431.090073453364
TXN_004542,43240.65374165324
TXN_002573,16719.056681365855
TXN_002023,16475.82214603903
TXN_000031,11585.536146707283
TXN_004772,22133.08212307856
TXN_002143,1558.091166092572
TXN_002752,86033.21930239382
TXN_001385,1203.1197535609203
TXN_004573,25513.353392940448
TXN_004445,41480.85965609514
TXN_004630,37805.91385136044
TXN_001766,31387.406446546338
TXN_004947,33875.64519414043
TXN_003144,89559.93660383234
TXN_000451,5171.600178726569
TXN_003655,102278.01978123936
TXN_001345,76976.3076384724
TXN_004028,25410.0862871581
TXN_002677,17093.043515988065
TXN_001120,4297.928884238253
TXN_000325,22546.641491298447
TXN_003224,39191.95598504932
TXN_000824,16126.239428305948
TXN_002654,48504.36513390157
TXN_000457,133616.40138240228
TXN_000905,31518.856415553837
TXN_004402,16261.36770632336
TXN_000290,52518.696811963935
TXN_003355,29126.96247245081
TXN_004305,30759.49285204295
TXN_001107,21713.16180869263
TXN_001053,1821.5149086778003
TXN_002639,136575.1017732807
TXN_002963,28776.87271862111
TXN_003910,117140.59165662238
TXN_004999,6898.304244312716
TXN_004025,24549.396440042958
TXN_001338,15773.54190466205
TXN_004466,62312.376182559754
TXN_001802,103002.87908098061
TXN_000137,6585.575949373548
TXN_003695,38723.072844976305
TXN_001716,37786.958117860035
TXN_004432,146195.19024785675
TXN_001528,31100.397423258517
TXN_000802,54175.85774006942
TXN_003262,77989.99706265582
TXN_003448,21850.597521214484
TXN_000853,111008.48633462445
TXN_000533,10113.001714868364
TXN_002723,47927.88793638015
TXN_003548,46328.70592125885
TXN_000192,28048.940653217705
TXN_002454,38011.85805863187
TXN_000992,80892.08218236291
TXN_004091,16438.768618298996
TXN_004321,528.8027252125082
TXN_000604,22594.26942144716
TXN_000540,10298.88252808828
TXN_004066,47822.159820323606
TXN_003261,66164.41672128823
TXN_003809,70766.91988603568
TXN_002655,21613.56378388813
TXN_002731,90078.57239993356
TXN_002520,35720.37029374517
TXN_000035,39047.59986493205
TXN_002288,104199.22996594137
TXN_004161,24548.453281616523
TXN_003612,34561.48247505619
TXN_000744,7741.007780704263
TXN_002808,16549.034719572483
TXN_003644,25660.52389362393
TXN_002610,58703.93960420762
TXN_000904,29535.4386341922
TXN_000263,125309.10923327532
TXN_004239,25811.022609283544
TXN_002870,87089.4290140106
TXN_001077,34463.72971725171
TXN_001894,42436.95346869236
TXN_003086,6896.543729895382
TXN_004564,14785.29777119952
TXN_004901,49252.44055804769
TXN_001783,2803.0110942245956
TXN_004848,11596.01080975572
TXN_004478,23488.785046233457
TXN_004290,35378.17276092554
TXN_004329,43107.784920694336
TXN_001507,141553.50554667693
TXN_000122,10597.343969724752
TXN_000790,22984.998562276774
TXN_000182,55243.558201957385
TXN_003129,62134.666513582924
TXN_001465,38793.94903453537
TXN_002029,13093.3008644322
TXN_003354,146580.85855326016
TXN_002392,21882.050233735878
TXN_001032,23920.638514240192
TXN_000112,49758.21253949605
TXN_000998,22247.4712548427
TXN_004264,29592.92407557909
TXN_002300,68034.26034447124
TXN_001684,129421.70943923359
TXN_000730,37287.879113371
TXN_004186,29191.600991243195
TXN_003457,10102.498211543025
TXN_003594,28084.11499787407
TXN_001933,10792.81999967937
TXN_002195,136605.28422978488
TXN_003847,112174.05921270844
TXN_000199,34663.941098994685
TXN_003705,127931.58529699035
TXN_003112,138675.8492538717
TXN_000548,85622.54070632448
TXN_000102,114169.58722324185
TXN_002014,10952.560668526636
TXN_001679,18188.27908895731
TXN_000565,25653.916717101452
TXN_001691,5571.5411526159305
TXN_000695,44012.561104010405
TXN_001500,26721.12951939995
TXN_004221,100540.90061256038
TXN_001687,41189.692182849845
TXN_001860,37836.0600580786
TXN_001114,10163.253727682713
TXN_000749,140707.48163910562
TXN_003917,30759.07403620086
TXN_002254,42120.36678070174
TXN_002281,50211.47103006441
TXN_001609,6981.855411425906
TXN_004661,61714.85014551432
TXN_000705,18283.01393673921
TXN_000669,8362.393501331446
TXN_001333,12895.997944420142
TXN_002041,47477.29681537113
TXN_000380,30986.597731518134
TXN_001354,142959.47397966034
TXN_003764,49389.53562975402
TXN_001117,45853.088513474206
TXN_001400,13798.999569775713
TXN_001721,2267.5434852178837
TXN_003702,126920.29667303507
TXN_003295,675.173830129082
TXN_002035,6639.894796402852
TXN_000950,76767.66757496828
TXN_001701,21012.630993255552
TXN_001885,9055.492024251247
TXN_000456,12506.32061039481
TXN_001672,26858.22987190078
TXN_001731,38193.41418157935
TXN_001697,37934.86457809087
TXN_003139,122590.17929590947
TXN_000728,27290.874464075405
TXN_001443,43949.68238048159
TXN_003409,142589.9732357719
TXN_002528,88380.8601976574
TXN_000928,12738.356397323358
TXN_000823,31399.612705436157
TXN_004216,23336.201996268916
TXN_003862,42414.046865232216
TXN_002202,3273.659185183966
TXN_000197,140001.47039500313
TXN_004383,45567.92595972638
TXN_002719,22832.464705884773
TXN_003085,4388.496504403312
TXN_002924,107568.0554290753
TXN_002390,76554.62733751447
TXN_002387,32535.75974674751
TXN_004164,23463.239664731937
TXN_002114,101757.34746163312
TXN_004276,13977.937299701538
TXN_000025,48362.299680073
TXN_000717,12748.180561881076
TXN_001663,41854.37027896913
TXN_002027,38619.01761513286
TXN_001365,13682.212158202346
TXN_003276,33687.36897233118
TXN_003524,47947.285012018
TXN_003685,135193.18992489704
TXN_004730,79074.40043511373
TXN_000637,19323.298646826763
TXN_000431,88429.44258663844
TXN_000721,6566.259045742126
TXN_000796,26286.260718282887
TXN_002221,12229.763029812224
TXN_002070,35443.52729699671
TXN_003771,16785.706088377196
TXN_000268,205.92648525266085
TXN_004941,116867.06286862037
TXN_001779,24236.44263470154
TXN_003513,44700.494793962054
TXN_003693,130914.607650526
TXN_001211,67541.3527772271
TXN_000100,10767.098240433614
TXN_002946,5392.125872963215
TXN_004122,12851.207070306978
TXN_000280,12712.375754483368
TXN_000620,16352.28436869284
TXN_001956,13739.007661105912
TXN_002685,32824.67823943311
TXN_000513,31350.85198142233
TXN_001313,22923.332764051847
TXN_004801,15632.978544499418
TXN_004646,19787.697969456953
TXN_001730,12731.506347505356
TXN_002840,49125.008420502294
TXN_003350,95865.0775549423
TXN_004162,3752.2527605786045
TXN_002751,5654.9663854012815
TXN_000988,28478.621444190703
TXN_002788,40852.181003024074
TXN_002700,7675.016351030319
TXN_000461,24677.10432093323
TXN_002493,19615.15403676643
TXN_003029,36121.671186865555
TXN_003438,116172.94617960282
TXN_004580,4924.079520334659
TXN_000718,129333.30026315867
TXN_002497,27384.509522570217
TXN_002470,52248.61045911636
TXN_001376,104391.68632548256
TXN_002743,145665.20792537878
TXN_000360,7649.786951629851
TXN_004533,36213.56943802966
TXN_000888,29190.142304771012
TXN_004728,94668.63645640903
TXN_000842,25668.485995353207
TXN_003533,17292.941350437224
TXN_003322,356.1259333183555
TXN_001306,47330.86395678825
TXN_004451,17608.825677764173
TXN_000528,44437.7013346796
TXN_001442,79919.74079767732
TXN_004476,105822.5684907656
TXN_002622,14657.650776819923
TXN_003783,124740.62755101275
TXN_003904,42530.12324330033
TXN_000135,117764.71506066098
TXN_003731,27458.54429887332
TXN_003514,70660.6416839894
TXN_003563,5516.0487215571675
TXN_004224,102473.16431443051
TXN_002306,16072.182480383924
TXN_000525,31538.526255498175
TXN_004791,9791.760077868259
TXN_000911,48825.3146712335
TXN_003213,27348.359749625117
TXN_000504,68726.13640059448
TXN_002652,9449.323570343255
TXN_000125,38040.31856756943
TXN_000934,71166.8761725421
TXN_001471,15530.998965996863
TXN_001285,25852.67566400997
TXN_002569,23681.07217806377
TXN_003397,9756.601375995026
TXN_004303,38123.51647410743
TXN_001095,7322.659996080147
TXN_001796,4105.329963169037
TXN_001184,2728.7380990538863
TXN_000225,35866.544538419876
TXN_003964,49915.24262891122
TXN_003821,79750.13931709049
TXN_002521,35157.398628631825
TXN_002944,44526.5890787693
TXN_003092,131205.28503622237
TXN_001372,38305.835967936386
TXN_002595,49087.27450821387
TXN_000685,86812.61604023997
TXN_001952,1922.5234456394837
TXN_000828,6929.528660781199
TXN_001262,21043.498489710048
TXN_004876,29929.784231968777
TXN_003398,146094.24577954845
TXN_000633,2322.052746540116
TXN_004268,49017.0875327549
TXN_001307,37105.6207901975
TXN_004190,130438.44861320245
TXN_001242,62265.94628411864
TXN_003211,31181.71260817291
TXN_001461,41784.99828834493
TXN_001398,40664.59710318665
TXN_000963,10455.930995658984
TXN_004762,6164.887316586716
TXN_001278,48103.64673867245
TXN_004313,509.8230861626174
TXN_000746,39270.88325224561
TXN_002841,33286.969392280786
TXN_003760,39855.732708844356
TXN_004109,43972.205072242505
TXN_000142,31279.31611618288
TXN_001116,25145.019534332332
TXN_000805,28626.38585773267
TXN_004628,3303.605071611252
TXN_000530,139402.7056551185
TXN_003640,31707.731556272858
TXN_000201,21419.781659080585
TXN_000455,1074.5204200535393
TXN_004969,30151.51441821746
TXN_001747,11053.442079508124
TXN_003892,37961.37270015196
TXN_004696,118547.9104132241
TXN_000441,13096.94855513195
TXN_002336,12142.880579425606
TXN_003076,87470.81317616923
TXN_004394,49235.04341806619
TXN_000433,12098.278392669748
TXN_003111,8954.826675685938
TXN_003119,27157.92730046942
TXN_002159,40904.835571030904
TXN_002144,5311.428017535967
TXN_003159,46666.27044566365
TXN_003790,124951.53746609559
TXN_002022,36476.85697153983
TXN_004341,19448.925539693802
TXN_004248,44410.99055462303
TXN_000985,140512.68581107236
TXN_004913,21233.20926553283
TXN_004325,3920.490142280688
TXN_002728,43570.081735488864
TXN_002329,48882.73521069608
TXN_003445,11189.481438523308
TXN_001648,47581.436456521486
TXN_000822,46858.76907137752
TXN_001990,30453.942017745896
TXN_002568,10645.663666160899
TXN_001051,42877.206300829195
TXN_003301,21333.702691343966
TXN_000377,33850.78633870153
TXN_000593,43675.53901033382
TXN_003179,67541.63715231873
TXN_004355,40980.93218557374
TXN_003080,12464.373300541174
TXN_000164,33080.20204794132
TXN_001410,79736.7469682417
TXN_004368,36834.889398125975
TXN_001377,46219.60193262108
TXN_001041,94025.60870982028
TXN_003259,21456.763698394578
TXN_000613,18055.128306005314
TXN_001355,35154.004714440445
TXN_002901,36253.22559471199
TXN_001901,246.2696050397792
TXN_000370,17272.107086294098
TXN_003624,11758.566933192538
TXN_000419,4954.718036617056
TXN_000284,66106.24481653626
TXN_004218,5219.700304498706
TXN_000872,13684.236260816095
TXN_002910,51831.64274985152
TXN_000355,8893.31256169345
TXN_002604,6006.545875689255
TXN_002640,13735.830493605874
TXN_000315,17727.58807723026
TXN_002988,68339.49796549957
TXN_001280,34023.91941060599
TXN_003888,10861.332016412991
TXN_002732,23565.761770731635
TXN_001727,97931.15263090027
TXN_001597,91905.1607193113
TXN_004906,141220.4655355624
TXN_001470,24460.10122881007
TXN_003781,19409.704288469813
TXN_001602,30789.338021606687
TXN_004744,21918.08658717494
TXN_000400,98126.4200795775
TXN_004049,28521.662961536014
TXN_000459,3694.7682296381017
TXN_004454,4875.464025463931
TXN_004220,45953.01730874491
TXN_001858,10561.575734797258
TXN_003178,7524.354239370889
TXN_000376,7081.484365672105
TXN_004390,42368.11390429076
TXN_000884,24018.563146816352
TXN_002740,3631.940518202388
TXN_000692,18878.651085729292
TXN_001676,8535.839406590669
TXN_000009,19937.56720146918
TXN_003968,33068.30155880664
TXN_002545,30863.44487387776
TXN_000899,2376.668107222753
TXN_000318,136487.07257868425
TXN_003492,6268.7199684839925
TXN_001709,45880.36012515589
TXN_003095,7579.312801906861
TXN_003669,62588.01196847461
TXN_000509,9257.350881960152
TXN_004885,46266.26506368186
TXN_004340,45817.72832530939
TXN_004050,31846.34958397248
TXN_000547,5976.852374652802
TXN_002883,96493.24154288988
TXN_002298,9850.97177595625
TXN_003037,37738.43920590695
TXN_004717,14942.241408849606
TXN_003003,48290.08773607479
TXN_002579,4574.738609427783
TXN_004937,13489.066291374345
TXN_002320,29484.12447379248
TXN_004350,31430.068634244224
TXN_001551,64919.22726233268
TXN_003852,46395.721216979415
TXN_000126,25894.194426757058
TXN_004616,31845.397204407374
TXN_003804,66454.26840997873
TXN_004456,18592.821005483656
TXN_002154,46536.54243498722
TXN_001600,44750.786596105056
TXN_003235,44320.47245033242
TXN_003320,136233.58867561052
TXN_002133,20017.439700149702
TXN_002351,3680.481663711252
TXN_001158,19417.302530412242
TXN_001749,62475.0924599675
TXN_003837,8252.63706345593
TXN_002954,31539.56632103771
TXN_001719,14152.201219060527
TXN_001159,104664.57089392502
TXN_004055,23253.696253044738
TXN_001417,19111.971156621366
TXN_003903,47665.08004325567
TXN_002766,2500.225950760303
TXN_000508,36476.45926099855
TXN_003916,20114.028185455343
TXN_000245,49322.85500018304
TXN_001169,76077.67647079386
TXN_001416,16510.629569517907
TXN_002633,4828.652085889224
TXN_004541,22927.830484581496
TXN_004609,29061.225278475373
TXN_003143,24091.45340898675
TXN_000301,35789.52243332538
TXN_004323,18027.042153181595
TXN_002421,31390.578433723444
TXN_001704,138270.85396658024
TXN_004738,39467.74036708096
TXN_002698,7674.436250417274
TXN_002562,12490.595601963207
TXN_002826,10393.887003141133
TXN_004556,49320.60889544073
TXN_004388,29455.15143215206
TXN_000863,44610.99518376951
TXN_003290,35349.384298108605
TXN_001141,14599.06248667406
TXN_003671,42825.88620582938
TXN_003568,1281.9512304856394
TXN_004379,9525.333424263908
TXN_004448,27124.6675060306
TXN_003415,13682.440290260203
TXN_004199,108610.7152416916
TXN_003500,2610.9531065345054
TXN_004114,34872.13370659187
TXN_002220,5599.305581857226
TXN_003010,37672.32511061576
TXN_003746,10788.861568240141
TXN_000397,29180.59833605815
TXN_000929,42993.45273593651
TXN_004168,49645.529370418255
TXN_000282,40578.93927517077
TXN_003754,113239.17575209096
TXN_000737,7984.691962600591
TXN_002585,100228.85430261612
TXN_001579,28197.891271803008
TXN_000340,129875.29369975194
TXN_002754,55095.07660451377
TXN_000462,42346.81220708302
TXN_000898,11590.255090455621
TXN_001750,15303.805024324762
TXN_004843,46625.89853297813
TXN_000179,17442.66876338211
TXN_003534,28007.371476706612
TXN_004450,16207.193369788305
TXN_004586,42788.60269268492
TXN_001068,30545.132546403398
TXN_000803,119804.62014604636
TXN_000820,42445.19739323349
TXN_003091,18697.10454797875
TXN_003673,19667.87166775856
TXN_000207,39615.038306862174
TXN_001052,9811.358202585532
TXN_000452,30649.01077338003
TXN_001342,131556.30194084643
TXN_002672,25049.72000907686
TXN_000940,10427.07618695891
TXN_000070,90751.21511875746
TXN_002842,47829.617991023864
TXN_002931,34789.006429244415
TXN_004353,144813.49724396493
TXN_002129,23538.936833715812
TXN_001272,9945.304502342315
TXN_001326,30751.408805797557
TXN_003286,127435.92707781526
TXN_000572,16667.015677189676
TXN_000119,27140.829577091456
TXN_004461,34543.10438796226
TXN_003416,25573.71302631932
TXN_004967,28733.62731631455
TXN_002410,131318.0630332905
TXN_000859,20667.515483802243
TXN_001962,24304.03180405729
TXN_001954,21075.403181906106
TXN_000297,24239.096595580788
TXN_002088,32459.018102866234
TXN_000277,1975.1483371687348
TXN_001359,69129.99866895826
TXN_002308,31148.560138306362
TXN_003787,44672.41500928903
TXN_001001,657.6690201984744
TXN_001884,47661.2180362438
TXN_002456,68159.91036440508
TXN_003972,22511.999184798522
TXN_004504,17655.51608074203
TXN_001213,5056.58231490549
TXN_004823,31579.388241694094
TXN_000194,23368.026532889693
TXN_003158,91740.46753014468
TXN_000496,92474.2034422958
TXN_003824,65724.02190150597
TXN_003447,4607.9659356481525
TXN_003954,5178.843369840582
TXN_003977,32272.61740985053
TXN_001788,20005.348439265184
TXN_001741,9634.24181946272
TXN_001170,48322.144341365274
TXN_001256,29766.05524489763
TXN_004294,52705.168641719516
TXN_002713,26388.591699783257
TXN_001309,37020.46221519466
TXN_003183,12722.795892955472
TXN_002709,136776.38665042134
TXN_003553,41989.48790907115
TXN_002542,29087.893885768317
TXN_000136,30121.33682874523
TXN_000978,47258.619491760175
TXN_002722,22594.23483532747
TXN_002005,16868.4481614318
TXN_002544,35004.30634903298
TXN_002148,24376.599482723672
TXN_001813,15758.107961532201
TXN_003728,133365.3970376664
TXN_002958,10125.142641452767
TXN_003682,29758.050186373493
TXN_002444,9338.374597281781
TXN_001916,12574.05470880262
TXN_002748,145810.50781236705
TXN_002223,84122.92204149473
TXN_000755,28233.581504368976
TXN_004061,49523.76331647574
TXN_002051,11532.649001692793
TXN_000837,36969.277123470485
TXN_001771,24817.209553646004
TXN_002285,149006.9123058022
TXN_004359,29296.426421929926
TXN_000972,113300.83099962724
TXN_001380,106997.27611302114
TXN_000546,16594.130040424912
TXN_000516,70654.5327555889
TXN_000362,133935.47154754438
TXN_003689,3198.0735354800076
TXN_002884,129190.36692026047
TXN_003122,49201.70660230821
TXN_002465,30688.851881777067
TXN_004346,45591.29852845381
TXN_001286,115766.23662825976
TXN_003347,36983.92478760999
TXN_004544,1239.1118607542335
TXN_002541,44916.2647656665
TXN_002058,28628.736545430696
TXN_000269,15210.330737661667
TXN_000215,21172.679599915602
TXN_000018,41002.4139689739
TXN_002791,11355.225444866875
TXN_001152,35030.30237649617
TXN_002776,92219.33989617729
TXN_000779,40108.430391055794
TXN_004328,18094.07756234847
TXN_000228,35959.401883009275
TXN_000253,4576.863996432267
